fecha,activo,direction,monto,resultado,ganancia_perdida,rsi_9,rsi_14,sma_5,sma_20,cruce_sma,breakout,rsi_reversion,racha_actual,es_rebote,ciclo_martingala,payout_total,payout_multiplier,puntaje_estrategia,result_bin,trade_status,epoch,ts,ia_prob_en_juego,ia_prob_source,ia_decision_id,ia_gate_real,ia_modo_ack,ia_ready_ack
2026-03-06 10:04:06,1HZ50V,CALL,1.0,PENDIENTE,,67.27,71.74,266227.2,265809.30650000006,1,0,1,0,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772809446,2026-03-06T15:04:06.168755+00:00,,,fulll51|1772809446|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:06:10,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,67.27,71.74,266227.2,265809.30650000006,1,0,1,0,0,1,1.95,1.95,0.666667,0,CERRADO,1772809446,2026-03-06T15:06:10.856268+00:00,0.6533333333333334,HUD,fulll51|1772809446|C1|1HZ50V|CALL|DEMO,0.6,LOW_DATA,True
2026-03-06 10:07:09,1HZ50V,CALL,2.0,PENDIENTE,,57.59,63.56,266147.63600000006,265926.68,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772809629,2026-03-06T15:07:09.700129+00:00,,,fulll51|1772809629|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:09:12,1HZ50V,CALL,2.0,PÉRDIDA,-2.0,57.59,63.56,266147.63600000006,265926.68,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1772809629,2026-03-06T15:09:12.968546+00:00,0.6636666666666667,HUD,fulll51|1772809629|C2|1HZ50V|CALL|DEMO,0.6,LOW_DATA,True
2026-03-06 10:11:47,1HZ50V,CALL,4.0,PENDIENTE,,61.09,63.37,266109.93200000003,266041.1319999999,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1772809907,2026-03-06T15:11:47.118965+00:00,,,fulll51|1772809907|C3|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:13:50,1HZ50V,CALL,4.0,PÉRDIDA,-4.0,61.09,63.37,266109.93200000003,266041.1319999999,1,1,0,-2,0,3,7.81,1.9525,0.666667,0,CERRADO,1772809907,2026-03-06T15:13:50.429362+00:00,,NO_READY,fulll51|1772809907|C3|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:14:33,1HZ50V,PUT,8.0,PENDIENTE,,48.99,49.41,265943.482,266055.961,1,1,0,-3,0,4,15.62,1.9525,0.666667,,PRE_TRADE,1772810073,2026-03-06T15:14:33.627684+00:00,,,fulll51|1772810073|C4|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 10:16:37,1HZ50V,PUT,8.0,PÉRDIDA,-8.0,48.99,49.41,265943.482,266055.961,1,1,0,-3,0,4,15.62,1.9525,0.666667,0,CERRADO,1772810073,2026-03-06T15:16:37.509480+00:00,,NO_READY,fulll51|1772810073|C4|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 10:17:54,1HZ50V,CALL,16.0,PENDIENTE,,68.65,67.7,266151.72599999997,266139.87,1,1,0,-4,1,5,31.26,1.95375,0.666667,,PRE_TRADE,1772810274,2026-03-06T15:17:54.076381+00:00,,,fulll51|1772810274|C5|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:19:57,1HZ50V,CALL,16.0,GANANCIA,15.26,68.65,67.7,266151.72599999997,266139.87,1,1,0,-4,1,5,31.26,1.95375,0.666667,1,CERRADO,1772810274,2026-03-06T15:19:57.687583+00:00,,NO_READY,fulll51|1772810274|C5|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:22:15,1HZ50V,CALL,1.0,PENDIENTE,,73.2,59.81,266643.75800000003,266258.5430000001,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772810535,2026-03-06T15:22:15.129651+00:00,,,fulll51|1772810535|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:24:18,1HZ50V,CALL,1.0,GANANCIA,0.95,73.2,59.81,266643.75800000003,266258.5430000001,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1772810535,2026-03-06T15:24:18.445717+00:00,,NO_READY,fulll51|1772810535|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:25:17,1HZ50V,CALL,1.0,PENDIENTE,,66.71,64.55,266682.576,266341.2615,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772810717,2026-03-06T15:25:17.702032+00:00,,,fulll51|1772810717|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:27:21,1HZ50V,CALL,1.0,GANANCIA,0.95,66.71,64.55,266682.576,266341.2615,1,1,0,2,0,1,1.95,1.95,0.666667,1,CERRADO,1772810717,2026-03-06T15:27:21.642556+00:00,,NO_READY,fulll51|1772810717|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:30:29,1HZ50V,CALL,1.0,PENDIENTE,,55.98,57.93,266797.85,266519.1185,1,1,0,3,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772811029,2026-03-06T15:30:29.135409+00:00,,,fulll51|1772811029|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:32:32,1HZ50V,CALL,1.0,GANANCIA,0.95,55.98,57.93,266797.85,266519.1185,1,1,0,3,0,1,1.95,1.95,0.666667,1,CERRADO,1772811029,2026-03-06T15:32:32.836731+00:00,,NO_READY,fulll51|1772811029|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:33:32,1HZ50V,CALL,1.0,PENDIENTE,,50.88,63.33,267253.532,266748.0395000001,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772811212,2026-03-06T15:33:32.341878+00:00,,,fulll51|1772811212|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:38:22,1HZ50V,CALL,1.0,PENDIENTE,,60.78,55.75,267558.434,267067.854,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772811502,2026-03-06T15:38:22.717653+00:00,,,fulll51|1772811502|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 10:40:26,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,60.78,55.75,267558.434,267067.854,1,1,0,4,0,1,1.95,1.95,0.666667,0,CERRADO,1772811502,2026-03-06T15:40:26.698192+00:00,,NO_READY,fulll51|1772811502|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 10:46:13,1HZ50V,PUT,2.0,PENDIENTE,,62.56,59.05,267214.13200000004,267364.2245,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772811973,2026-03-06T15:46:13.956473+00:00,,,fulll51|1772811973|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 10:48:17,1HZ50V,PUT,2.0,GANANCIA,1.91,62.56,59.05,267214.13200000004,267364.2245,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1772811973,2026-03-06T15:48:17.807500+00:00,,NO_READY,fulll51|1772811973|C2|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 10:50:11,1HZ50V,PUT,1.0,PENDIENTE,,0.0,53.81,266408.61199999996,267258.25849999994,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772812211,2026-03-06T15:50:11.199994+00:00,,,fulll51|1772812211|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 10:52:14,1HZ50V,PUT,1.0,GANANCIA,0.95,0.0,53.81,266408.61199999996,267258.25849999994,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1772812211,2026-03-06T15:52:14.875233+00:00,,NO_READY,fulll51|1772812211|C1|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 10:56:12,1HZ50V,PUT,1.0,PENDIENTE,,31.16,28.07,266500.128,266943.9645,1,0,1,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772812572,2026-03-06T15:56:12.703781+00:00,,,fulll51|1772812572|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 10:58:16,1HZ50V,PUT,1.0,PÉRDIDA,-1.0,31.16,28.07,266500.128,266943.9645,1,0,1,2,0,1,1.95,1.95,0.666667,0,CERRADO,1772812572,2026-03-06T15:58:16.563184+00:00,,NO_READY,fulll51|1772812572|C1|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 11:01:26,1HZ50V,PUT,2.0,PENDIENTE,,39.24,37.27,266176.748,266545.8875,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772812886,2026-03-06T16:01:26.447555+00:00,,,fulll51|1772812886|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 11:03:30,1HZ50V,PUT,2.0,PÉRDIDA,-2.0,39.24,37.27,266176.748,266545.8875,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1772812886,2026-03-06T16:03:30.577811+00:00,,NO_READY,fulll51|1772812886|C2|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 12:15:51,1HZ50V,PUT,4.0,PENDIENTE,,40.4,36.99,265195.068,265536.0665,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1772817351,2026-03-06T17:15:51.523582+00:00,,,fulll51|1772817351|C3|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 12:17:55,1HZ50V,PUT,4.0,GANANCIA,3.81,40.4,36.99,265195.068,265536.0665,1,1,0,-2,0,3,7.81,1.9525,0.666667,1,CERRADO,1772817351,2026-03-06T17:17:55.881047+00:00,,NO_READY,fulll51|1772817351|C3|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 12:20:51,1HZ50V,PUT,1.0,PENDIENTE,,61.37,48.71,265195.558,265510.68950000004,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772817651,2026-03-06T17:20:51.746464+00:00,,,fulll51|1772817651|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 12:22:55,1HZ50V,PUT,1.0,GANANCIA,0.95,61.37,48.71,265195.558,265510.68950000004,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1772817651,2026-03-06T17:22:55.662293+00:00,,NO_READY,fulll51|1772817651|C1|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 12:24:14,1HZ50V,PUT,1.0,PENDIENTE,,60.66,53.01,264991.032,265324.9025,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772817854,2026-03-06T17:24:14.615586+00:00,,,fulll51|1772817854|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 12:26:18,1HZ50V,PUT,1.0,PÉRDIDA,-1.0,60.66,53.01,264991.032,265324.9025,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1772817854,2026-03-06T17:26:18.725390+00:00,,NO_READY,fulll51|1772817854|C1|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 12:30:31,1HZ50V,CALL,2.0,PENDIENTE,,52.5,53.19,265137.93600000005,265105.25049999997,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772818231,2026-03-06T17:30:31.040181+00:00,,,fulll51|1772818231|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 12:32:35,1HZ50V,CALL,2.0,PÉRDIDA,-2.0,52.5,53.19,265137.93600000005,265105.25049999997,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1772818231,2026-03-06T17:32:35.002483+00:00,,NO_READY,fulll51|1772818231|C2|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 12:34:28,1HZ50V,CALL,4.0,PENDIENTE,,52.16,42.73,265138.54,265080.85,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1772818468,2026-03-06T17:34:28.740992+00:00,,,fulll51|1772818468|C3|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 12:36:32,1HZ50V,CALL,4.0,GANANCIA,3.81,52.16,42.73,265138.54,265080.85,1,1,0,-2,0,3,7.81,1.9525,0.666667,1,CERRADO,1772818468,2026-03-06T17:36:32.621076+00:00,,NO_READY,fulll51|1772818468|C3|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 12:38:08,1HZ50V,CALL,1.0,PENDIENTE,,50.52,56.75,265505.888,265169.9185,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772818688,2026-03-06T17:38:08.640088+00:00,,,fulll51|1772818688|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 12:40:12,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,50.52,56.75,265505.888,265169.9185,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1772818688,2026-03-06T17:40:12.663729+00:00,,NO_READY,fulll51|1772818688|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 12:44:41,1HZ50V,PUT,2.0,PENDIENTE,,37.76,43.68,265236.88200000004,265250.77150000003,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772819081,2026-03-06T17:44:41.219081+00:00,,,fulll51|1772819081|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 12:46:45,1HZ50V,PUT,2.0,GANANCIA,1.91,37.76,43.68,265236.88200000004,265250.77150000003,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1772819081,2026-03-06T17:46:45.615044+00:00,,NO_READY,fulll51|1772819081|C2|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 12:53:51,1HZ50V,CALL,1.0,PENDIENTE,,60.59,56.96,265308.372,265290.063,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772819631,2026-03-06T17:53:51.613233+00:00,,,fulll51|1772819631|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 12:55:55,1HZ50V,CALL,1.0,GANANCIA,0.95,60.59,56.96,265308.372,265290.063,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1772819631,2026-03-06T17:55:55.851296+00:00,,NO_READY,fulll51|1772819631|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 12:58:06,1HZ50V,CALL,1.0,PENDIENTE,,50.36,56.77,265634.37,265321.466,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772819886,2026-03-06T17:58:06.013211+00:00,,,fulll51|1772819886|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 13:00:09,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,50.36,56.77,265634.37,265321.466,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1772819886,2026-03-06T18:00:09.885676+00:00,,NO_READY,fulll51|1772819886|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 13:02:49,1HZ50V,CALL,2.0,PENDIENTE,,51.2,56.23,265352.282,265300.342,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772820169,2026-03-06T18:02:49.839215+00:00,,,fulll51|1772820169|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 13:04:54,1HZ50V,CALL,2.0,PÉRDIDA,-2.0,51.2,56.23,265352.282,265300.342,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1772820169,2026-03-06T18:04:54.149092+00:00,,NO_READY,fulll51|1772820169|C2|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 13:06:28,1HZ50V,CALL,4.0,PENDIENTE,,53.64,51.48,265560.04800000007,265392.8395,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1772820388,2026-03-06T18:06:28.661377+00:00,,,fulll51|1772820388|C3|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-06 13:08:31,1HZ50V,CALL,4.0,PÉRDIDA,-4.0,53.64,51.48,265560.04800000007,265392.8395,1,1,0,-2,0,3,7.81,1.9525,0.666667,0,CERRADO,1772820388,2026-03-06T18:08:31.932271+00:00,,NO_READY,fulll51|1772820388|C3|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-06 13:15:36,1HZ50V,PUT,8.0,PENDIENTE,,49.12,55.91,265285.48,265477.11,1,1,0,-3,0,4,15.62,1.9525,0.666667,,PRE_TRADE,1772820936,2026-03-06T18:15:36.092872+00:00,,,fulll51|1772820936|C4|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 13:17:39,1HZ50V,PUT,8.0,PÉRDIDA,-8.0,49.12,55.91,265285.48,265477.11,1,1,0,-3,0,4,15.62,1.9525,0.666667,0,CERRADO,1772820936,2026-03-06T18:17:39.910183+00:00,,NO_READY,fulll51|1772820936|C4|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 13:21:36,1HZ50V,PUT,16.0,PENDIENTE,,50.75,54.8,265291.144,265429.98800000007,1,1,0,-4,1,5,31.24,1.9525,0.666667,,PRE_TRADE,1772821296,2026-03-06T18:21:36.007143+00:00,,,fulll51|1772821296|C5|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 13:23:39,1HZ50V,PUT,16.0,GANANCIA,15.24,50.75,54.8,265291.144,265429.98800000007,1,1,0,-4,1,5,31.24,1.9525,0.666667,1,CERRADO,1772821296,2026-03-06T18:23:39.974472+00:00,,NO_READY,fulll51|1772821296|C5|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 13:26:18,1HZ50V,PUT,1.0,PENDIENTE,,56.75,51.62,264899.368,265262.19000000006,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1772821578,2026-03-06T18:26:18.975774+00:00,,,fulll51|1772821578|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-06 13:28:23,1HZ50V,PUT,1.0,PÉRDIDA,-1.0,56.75,51.62,264899.368,265262.19000000006,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1772821578,2026-03-06T18:28:23.722862+00:00,,NO_READY,fulll51|1772821578|C1|1HZ50V|PUT|DEMO,0.6,MODELO,False
2026-03-06 13:32:20,1HZ50V,CALL,2.0,PENDIENTE,,56.15,54.04,265160.392,265116.64950000006,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1772821940,2026-03-06T18:32:20.167400+00:00,,,fulll51|1772821940|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
